NPPB	Cerebral edema	
TNFRSF1A	Facial edema	
CCR5	Pulmonary edema	
FPR1	Pulmonary edema	
PLAU	Cerebral edema	
SLC25A13	Cerebral edema	
EGLN1	Pulmonary edema	
FGF7	Pulmonary edema	
VEGFA	High altitude pulmonary edema	
F2R	Pulmonary edema	
VEGFA	Pulmonary edema	
TH	High altitude pulmonary edema	
HIF1A	Pulmonary edema	
AVPR1A	Cerebral edema	
FGF10	Pulmonary edema	
REN	High altitude pulmonary edema	
EDN1	Cerebral edema	
PLAT	Cerebral edema	
ABCC8	Cerebral edema	
ADRB2	Pulmonary edema	
FSHR	Pulmonary edema	
F2	Cerebral edema	
TEK	Pulmonary edema	
F2R	Cerebral edema	
ALB	Pulmonary edema	
CXCL2	Pulmonary edema	
GFAP	Cerebral edema	
CAV1	Pulmonary edema	
EDNRA	High altitude pulmonary edema	
TNFRSF1A	Periorbital edema	
EDN1	High altitude pulmonary edema	
ROCK1	Pulmonary edema	
APOE	Cerebral edema	
MYL4	Cerebral edema	
DMD	Cerebral edema	
NRG1	Pulmonary edema	
ALOX5	Pulmonary edema	
TRPV1	Pulmonary edema	
AGTR1	High altitude pulmonary edema	
PTGS2	Pulmonary edema	
ADRB2	High altitude pulmonary edema	
GHRH	Pulmonary edema	
CXCL8	Pulmonary edema	
IL2	Pulmonary edema	
ACE	High altitude pulmonary edema	
MPO	Pulmonary edema	
EGLN1	High altitude pulmonary edema	
HTR2A	LPAR1	0.8252219011119977	
HRH4	KNG1	0.8407682499807351	
HRH2	ADCYAP1R1	0.8354005520686607	
DRD3	TAS2R7	0.8354005520686607	
UGT1A1	rs8175347	0.8600583546412883	
SLCO1B1	rs11045819	0.99	
ADORA1	TAS2R7	0.8354005520686607	
SSTR2	FPR1	0.8354005520686607	
PDE4B	ADCY8	0.8281207788973212	
Carvedilol	VEGFA	1	
CHRM2	CHRM2	0.8651772847779904	
DRD5	RXFP1	0.8354005520686607	
HRH1	CCKAR	0.8252219011119977	
AVPR1B	CCKBR	0.8354005520686607	
ADRA1D	PTAFR	0.8252219011119977	
SSTR2	HCAR1	0.8354005520686607	
Ropinirole	ADRA2C	1	
CYP2B6	rs8192709	0.99	
CHRM4	PDYN	0.8407682499807351	
HTR6	PTH2R	0.8354005520686607	
SSTR2	TAS2R46	0.8354005520686607	
CHRM4	SAA1	0.8407682499807351	
HTR5A	CCL5	0.8407682499807351	
Modafinil	CYP2C19	1	
AGTR1	NTSR2	0.8252219011119977	
DRD2	TAS2R42	0.8354005520686607	
ADRA1B	CCK	0.833320481754769	
DRD4	NPY	0.833320481754769	
DRD2	CCR9	0.8354005520686607	
HTR1B	CXCL6	0.8459813396079446	
AVPR2	GPR32	0.8252219011119977	
DRD1	RXFP2	0.8354005520686607	
HTR2C	MLN	0.8407682499807351	
HTR2B	QRFP	0.833320481754769	
CHRM2	CCR2	0.8354005520686607	
SLC22A1	rs628031	0.99	
CYP3A4	rs4646437	0.8775210229989678	
CHRM2	PTGDR2	0.8252219011119977	
HRH4	NPY4R	0.8252219011119977	
SSTR1	GRM4	0.8252219011119977	
DRD2	CCL19	0.8407682499807351	
DRD2	rs2440390	0.99	
CALM3	SHC1	0.8601235081501506	
HTR2B	PROKR2	0.8354005520686607	
HRH4	CXCL9	0.8407682499807351	
AGTR1	KISS1R	0.8252219011119977	
INSR	INS	0.8616166553300053	
HTR1D	PTGDR2	0.8252219011119977	
ADRA1B	LPAR2	0.8252219011119977	
ADORA1	P2RY13	0.8354005520686607	
ABCC2	rs2273697	0.99	
ADRA1D	HCRT	0.833320481754769	
HTR1E	HRH3	0.8354005520686607	
HTR2B	HCRTR1	0.8252219011119977	
HTR2B	EDNRB	0.8252219011119977	
HTR1D	P2RY14	0.8354005520686607	
HRH4	DRD3	0.8354005520686607	
ADRA1B	GNA14	0.8595571341704282	
CYP2C8	rs11572076	0.99	
MLNR	AVPR1A	0.8354005520686607	
ABCC2	rs3740066	0.99	
TNF	TAX1BP1	0.7915338758855884	
PPARG	FAM120B	0.7989062580087279	
DRD3	PNOC	0.8407682499807351	
DRD4	NPY2R	0.8252219011119977	
Capsaicin	MAOA	1	
ADRA1B	NTS	0.833320481754769	
DRD3	OXER1	0.8252219011119977	
CHRM1	GPRC6A	0.8252219011119977	
HTR2C	ADRA1D	0.8354005520686607	
CHRM3	F2RL3	0.8252219011119977	
SSTR2	TAS2R19	0.8354005520686607	
ADRA1A	GNRH1	0.8407682499807351	
AVPR1B	GNA15	0.8595571341704282	
DRD4	TAS2R45	0.8354005520686607	
CYP2D6	CYP2D6*1, CYP2D6*1xN, CYP2D6*3, CYP2D6*4, CYP2D6*5, CYP2D6*6	0.99	
SSTR2	CCL28	0.8407682499807351	
ADORA1	MT-RNR2	0.8459813396079446	
ADORA2A	HTR4	0.8354005520686607	
AVPR1B	KISS1R	0.8252219011119977	
ADRB2	AMPH	0.863443159858049	
HRH1	PTGFR	0.8252219011119977	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	MYL4	0.8638247395845513	
CHRM2	ADRA2A	0.8252219011119977	
CHRM5	ADRA1D	0.8354005520686607	
ADRA1D	CCKAR	0.8252219011119977	
HTR7	GNG2	0.8526462282435747	
RYR2	rs2819742	0.8551864921887058	
HTR1E	P2RY14	0.8354005520686607	
PTGIR	NPS	0.8407682499807351	
CHRM2	GNB1	0.8526462282435747	
CHRM2	TAS2R50	0.8354005520686607	
TNF	RIPK1	0.8618120354122875	
ADRA1D	CCKBR	0.8354005520686607	
PTGIR	HTR6	0.8354005520686607	
HTR5A	NPY4R	0.8252219011119977	
SSTR2	CCL23	0.8407682499807351	
HTR1E	S1PR1	0.8252219011119977	
Bromocriptine	CYP3A4	1	
PTGIR	MC5R	0.8252219011119977	
ADRA2A	ADRA2A	0.8291463109497466	
SSTR5	OPRD1	0.8354005520686607	
Vandetanib	EGFR	1	
CHRM4	NMUR1	0.8354005520686607	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	CEP44	0.818984274335209	
SSTR2	NPBWR1	0.8354005520686607	
SSTR1	CCL27	0.8407682499807351	
SSTR1	CORT	0.8436671950788296	
CHRM1	PROKR1	0.8354005520686607	
CALM3	GRIN2D	0.8319100629186602	
ADRB2	PICALM	0.863443159858049	
CALM3	GRIN2C	0.8319100629186602	
AVPR1A	GNA11	0.8595571341704282	
MLNR	CYSLTR1	0.8252219011119977	
HTR5A	TAS2R60	0.8354005520686607	
SSTR5	LPAR5	0.8252219011119977	
SSTR5	FPR2	0.8354005520686607	
EGFR	ANGPT1	0.8435102388865442	
DRD3	NPY	0.833320481754769	
DRD5	VIP	0.833320481754769	
CHRM3	BDKRB2	0.8354005520686607	
HTR1B	GNAT3	0.8526462282435747	
VEGFA	PIK3CA	0.8468891025876341	
HTR1A	TAS2R8	0.8354005520686607	
ADORA1	TAS2R5	0.8354005520686607	
AVPR2	GIPR	0.8354005520686607	
ADRB2	GNAS	0.8549476386052599	
DRD3	HCAR2	0.8354005520686607	
HRH4	CCL28	0.8407682499807351	
EGFR	MATK	0.7983096722548423	
CHRM4	HEBP1	0.8407682499807351	
Carvedilol	VCAM1	1	
ADORA2A	GNG2	0.8526462282435747	
HTR6	GPR83	0.8252219011119977	
HTR1E	CCL25	0.8407682499807351	
HTR2A	AGT	0.8407682499807351	
HTR1A	TAS2R60	0.8354005520686607	
P2RY12	GRM7	0.8252219011119977	
HRH1	CYSLTR1	0.8252219011119977	
AGTR1	GRM1	0.8354005520686607	
CHRM5	PROKR1	0.8354005520686607	
MLNR	ADRA1B	0.8354005520686607	
DRD3	CXCL6	0.8459813396079446	
HTR6	IAPP	0.8407682499807351	
CHRM3	XCL2	0.833320481754769	
DRD2	TAS2R43	0.8354005520686607	
SSTR2	GRM4	0.8252219011119977	
SSTR1	GALR1	0.8252219011119977	
BCHE	rs28933389	0.99	
AVPR2	RXFP1	0.8354005520686607	
HTR1D	S1PR2	0.8252219011119977	
EGFR	PIK3R2	0.8372883840480309	
ADRB2	GRK6	0.8086124452583398	
ADRB2	GPHA2	0.8407682499807351	
AVPR1A	HCRT	0.833320481754769	
HTR2C	SAA1	0.833320481754769	
HTR1A	TAS2R38	0.8354005520686607	
AGTR1	PROKR2	0.8354005520686607	
EGFR	FCHO2	0.8541713484689148	
ADRB2	VIPR1	0.8252219011119977	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	SCAF1	0.818984274335209	
ADRA1A	GPR65	0.8354005520686607	
HTR1D	SSTR5	0.8354005520686607	
CHRM2	WASL	0.8628338709774962	
CHRM3	EDN2	0.833320481754769	
DRD1	RAMP1	0.8421959353175904	
HTR2C	GRM1	0.8354005520686607	
CHRM2	CORT	0.8407682499807351	
CHRM2	GPER1	0.8354005520686607	
EGFR	RASGRP3	0.8372883840480309	
P2RY12	POMC	0.8407682499807351	
ADRA1B	OPN4	0.8354005520686607	
HTR1E	TAS2R10	0.8354005520686607	
UGT1A10	rs2070959	0.8953382542587163	
EGFR	FNBP1	0.863443159858049	
P2RY12	P2RY12 H1, P2RY12 H2	0.99	
CHRM3	ADRA1B	0.8354005520686607	
DRD4	TAS2R43	0.8354005520686607	
Desmopressin	PTGS1	1	
CHRM1	OXT	0.833320481754769	
EGFR	IRS2	0.853898073011433	
EGFR	RASGRP4	0.8372883840480309	
rs429358	TOMM40	0.829786598184209	
ADRB1	GPR83	0.8252219011119977	
HTR1D	TAS2R14	0.8354005520686607	
ADRA1D	CYSLTR2	0.8252219011119977	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	AP4E1	0.818984274335209	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	CEP44	0.8638247395845513	
ADORA1	TAS2R45	0.8354005520686607	
Pergolide	ADRA2A	1	
AVPR1B	NPFFR2	0.8252219011119977	
ADRB2	KIAA0319	0.863443159858049	
HTR1E	TAS2R3	0.8354005520686607	
HTR7	FSHB	0.8407682499807351	
HTR5A	PTGDR2	0.8252219011119977	
SSTR1	C5AR1	0.8354005520686607	
Quetiapine	CYP2C19	1	
CYP2C19	rs12768009	0.99	
DRD5	FSHB	0.8407682499807351	
HTR2C	HRH1	0.8354005520686607	
HTR1D	CASR	0.8354005520686607	
ADORA1	CCR9	0.8354005520686607	
ADORA1	CXCL12	0.8407682499807351	
SSTR1	GALR3	0.8252219011119977	
HTR1E	C5	0.8407682499807351	
CHRM2	BDKRB1	0.8354005520686607	
ADRB1	HRH2	0.8354005520686607	
HTR1A	GNAI3	0.8526462282435747	
DRD4	PF4	0.8407682499807351	
CHRM5	EDN2	0.833320481754769	
HTR1B	CXCL3	0.8407682499807351	
SSTR1	ACKR3	0.8354005520686607	
HRH4	SAA1	0.8407682499807351	
HTR5A	GNAI2	0.8526462282435747	
Capsaicin	CYP2E1	1	
HTR6	GHRHR	0.8354005520686607	
P2RY12	BDKRB1	0.8354005520686607	
CHRM5	EDNRA	0.8252219011119977	
CYP2C9	rs56165452	0.99	
HRH4	CCL5	0.8407682499807351	
DRD2	NPB	0.8407682499807351	
ADORA2A	MC5R	0.8252219011119977	
EGFR	NRG4	0.8693683183476757	
DRD4	RXFP4	0.8354005520686607	
HTR2B	LPAR1	0.8252219011119977	
AVPR2	SH3KBP1	0.863443159858049	
SSTR1	NPY4R	0.8252219011119977	
CYP3A4	CYP3A4*1, CYP3A4*20, CYP3A4*8	0.99	
ABCB1	rs4148739	0.99	
SSTR1	PTGER3	0.8252219011119977	
HTR5A	ADRA2A	0.8252219011119977	
HTR1B	OPRD1	0.8354005520686607	
AVPR1B	NTSR1	0.8252219011119977	
CHRM2	TAS2R30	0.8354005520686607	
AVPR2	SCARB2	0.863443159858049	
HTR1B	CORT	0.8407682499807351	
SSTR5	TAS2R45	0.8354005520686607	
Perphenazine	DRD1	1	
HTR5A	TAS2R45	0.8354005520686607	
CHRM2	NECAP1	0.8664623807565615	
EGFR	EPS15	0.8681819658126884	
ADRB1	rs1801252	0.99	
HTR5A	LPAR2	0.8252219011119977	
DRD4	PPBP	0.8407682499807351	
CHRM4	CXCL9	0.8407682499807351	
DRD1	LHCGR	0.8354005520686607	
DRD3	PYY	0.833320481754769	
CHRM1	P2RY1	0.8354005520686607	
ADRA1D	OXTR	0.8252219011119977	
UGT1A9	rs2003569	0.8953382542587163	
CHRM4	TAS2R50	0.8354005520686607	
HRH1	FFAR2	0.8354005520686607	
VEGFA	PIK3CB	0.8468891025876341	
ABCB1	rs1045642	0.99	
ADORA1	TAS2R8	0.8354005520686607	
ADRB2	HIP1	0.8628338709774962	
AVPR1B	TAC3	0.833320481754769	
HTR1E	CCR8	0.8354005520686607	
DRD3	CCR10	0.8354005520686607	
ADRB2	LDLRAP1	0.863443159858049	
CHRM5	GHSR	0.8354005520686607	
ADORA1	LPAR5	0.8252219011119977	
CHRM3	LPAR1	0.8252219011119977	
CHRM2	C5	0.8407682499807351	
SLC6A4	rs25531	0.99	
HTR6	CALCB	0.8407682499807351	
CHRM4	LPAR2	0.8252219011119977	
HTR1E	BDKRB2	0.8354005520686607	
DRD4	CCR7	0.8354005520686607	
DRD1	ADCYAP1	0.8407682499807351	
P2RY12	GNAI2	0.8632667287580127	
HTR1B	CCR3	0.8354005520686607	
HRH1	HCRTR2	0.8252219011119977	
CHRM2	DRD3	0.8354005520686607	
HTR2B	LTB4R	0.8252219011119977	
SSTR1	CXCL12	0.8407682499807351	
HTR2C	GNRH1	0.8407682499807351	
HTR1D	LPAR3	0.8252219011119977	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	ALB	0.8638247395845513	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	AP1M1	0.8638247395845513	
DRD2	CXCL5	0.8407682499807351	
AVPR1B	P2RY1	0.8354005520686607	
AGTR1	FFAR3	0.8354005520686607	
CHRM2	C3AR1	0.8354005520686607	
EGFR	RET	0.847975029345742	
HTR1B	NPW	0.8407682499807351	
HTR7	PTH2R	0.8354005520686607	
CHRM3	GCGR	0.8354005520686607	
HTR2B	NTSR1	0.8252219011119977	
EGFR	REPS1	0.8658049874828022	
ADRA1A	OPN4	0.8354005520686607	
Paliperidone	HTR1A	1	
ADORA1	P2RY14	0.8354005520686607	
HTR1D	TAS2R41	0.8354005520686607	
ADRB2	GPR84	0.8252219011119977	
UGT1A9	rs72551330	0.9320653479069899	
Pentoxifylline	NT5E	1	
ADORA1	PNOC	0.8407682499807351	
ADORA1	GRM8	0.8252219011119977	
CHRM2	CXCL13	0.8407682499807351	
AVPR1A	EDN1	0.833320481754769	
AVPR2	HTR4	0.8354005520686607	
DRD3	PMCH	0.8407682499807351	
CHRM2	HIP1	0.8628338709774962	
APOB	rs1801701	0.8542055322677212	
Phendimetrazine	ADRA1B	1	
HTR2B	GRPR	0.8354005520686607	
HTR2C	NMUR2	0.8421959353175904	
Paliperidone	DRD2	1	
AVPR1B	GNA14	0.8595571341704282	
HTR1B	OXGR1	0.8354005520686607	
EGFR	EPN2	0.8634258189159196	
CHRM2	AAK1	0.8663069664123185	
DRD3	NPY4R	0.8252219011119977	
CYP2D6	rs745746329	0.99	
ADRB2	SLC2A8	0.863443159858049	
HRH2	VIP	0.833320481754769	
MLNR	PMCH	0.833320481754769	
HTR7	VIPR1	0.8252219011119977	
EGFR	SPTBN1	0.8435102388865442	
AGTR1	GPR68	0.8354005520686607	
ADORA1	CCR6	0.8354005520686607	
SSTR5	PPY	0.833320481754769	
DRD2	TAS2R10	0.8354005520686607	
ADORA2A	rs2298383	0.99	
HTR6	SCTR	0.8354005520686607	
HTR2B	TAC3	0.833320481754769	
SSTR1	CCR7	0.8354005520686607	
P2RY12	SSTR3	0.8354005520686607	
SSTR1	CXCR5	0.8354005520686607	
AVPR1A	TRHR	0.8354005520686607	
PTGIR	TAAR1	0.8354005520686607	
HTR1D	CCL25	0.8407682499807351	
UGT1A7	rs17863778	0.8775210229989678	
HTR1E	S1PR3	0.8252219011119977	
ABCB1	rs10276036	0.99	
VEGFA	HSP90AA1	0.8625501908282859	
DRD5	IAPP	0.8407682499807351	
SSTR5	TAS2R42	0.8354005520686607	
AVPR2	ADCYAP1R1	0.8354005520686607	
AVPR1B	P2RY11	0.8252219011119977	
P2RY12	CCR2	0.8354005520686607	
CHRM4	CXCL8	0.8459813396079446	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	OR2T6	0.818984274335209	
HTR1A	TAS2R16	0.8354005520686607	
TNF	BIRC2	0.8593451483108672	
DRD4	GAL	0.833320481754769	
ADRA1B	TBXA2R	0.852724204446584	
CYP3A4	CYP3A4*1, CYP3A4*1G	0.8775210229989678	
HRH4	APLNR	0.8354005520686607	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	KRT9	0.8638247395845513	
HTR2B	AVPR1A	0.8354005520686607	
DRD2	CCR4	0.8354005520686607	
ADRA1A	CCL23	0.833320481754769	
ADRB2	MC2R	0.8252219011119977	
PTGIR	HTR7	0.8354005520686607	
HRH4	CXCL3	0.8407682499807351	
SSTR2	CASR	0.8354005520686607	
CHRM2	APOB	0.863443159858049	
SSTR5	HTR5A	0.8354005520686607	
ADRB1	LHB	0.8407682499807351	
PTGIR	PTH2	0.8407682499807351	
SSTR1	GNAI2	0.8526462282435747	
HTR2A	AVPR1A	0.8354005520686607	
AVPR2	TSHR	0.8354005520686607	
ADORA1	C5AR1	0.8354005520686607	
UGT1A9	rs58597806	0.8953382542587163	
AVPR2	HRH2	0.8354005520686607	
CHRM2	GAL	0.833320481754769	
HTR7	ADRB1	0.8354005520686607	
ADRA1D	P2RY1	0.8354005520686607	
ADORA1	OXER1	0.8252219011119977	
HTR1A	NMU	0.8407682499807351	
HTR7	POMC	0.833320481754769	
ADRA1D	BDKRB2	0.8354005520686607	
SSTR1	OPRK1	0.8354005520686607	
HTR6	PTGER4	0.8252219011119977	
DRD5	CRHR1	0.8354005520686607	
EGFR	CBL	0.8694157245827837	
SSTR2	NMUR2	0.8421959353175904	
DRD4	TAS2R3	0.8354005520686607	
CHRM1	EDN2	0.833320481754769	
ADRA1A	LPAR2	0.8252219011119977	
SLC22A1	rs622342	0.99	
Cabergoline	CYP3A4	1	
ADRB2	ITSN1	0.8664623807565615	
CYP3A4	rs4986910	0.9509900498999999	
EGFR	GPNMB	0.8497082254156562	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	CNOT1	0.8638247395845513	
ADRB2	FCHO2	0.8583026292860755	
MLNR	GNG2	0.8526462282435747	
ADRA1B	CYSLTR1	0.8252219011119977	
HTR5A	LPAR3	0.8252219011119977	
HTR1B	S1PR5	0.8252219011119977	
PPARG	MED25	0.7989062580087279	
HRH2	DRD5	0.8354005520686607	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	CFH	0.8638247395845513	
Paliperidone	ADRA2A	1	
CALM3	CAMK2A	0.8592366340563942	
HRH2	GPR83	0.8252219011119977	
HTR5A	CCR5	0.8354005520686607	
HTR6	GPR45	0.8252219011119977	
UGT1A9	rs58597806	0.9320653479069899	
ADRA1D	GPR4	0.8354005520686607	
HTR5A	CCR8	0.8354005520686607	
HTR1E	SAA1	0.8407682499807351	
Pramipexole	DRD5	1	
ADRB2	GIP	0.8407682499807351	
DRD2	rs2734842	0.99	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	OR2T6	0.8638247395845513	
Carvedilol	ADRA1D	1	
CHRM5	NMS	0.8407682499807351	
SLC22A1	SLC22A1*1, SLC22A1*2, SLC22A1*3, SLC22A1*4, SLC22A1*5, SLC22A1*6	0.99	
P2RY12	ANXA1	0.8459813396079446	
AVPR1B	GHRL	0.8407682499807351	
DRD2	HTR1D	0.8354005520686607	
ADORA1	PENK	0.8407682499807351	
SSTR5	HCAR2	0.8354005520686607	
AVPR2	VAMP3	0.863443159858049	
ADRA1B	P2RY1	0.8354005520686607	
SSTR2	ACKR3	0.8354005520686607	
MLNR	LTB4R	0.8252219011119977	
DRD3	GAL	0.833320481754769	
HTR1D	GPER1	0.8354005520686607	
HTR2C	LPAR6	0.8354005520686607	
DRD4	NMS	0.8407682499807351	
ADRB2	HTR6	0.8354005520686607	
CYP2C9	rs7089580	0.99	
ADRA1D	UTS2	0.8407682499807351	
TGFB1	TGFBR2	0.8688818049899121	
DRD4	GRM8	0.8252219011119977	
ADRA1A	XCL1	0.833320481754769	
ADORA1	POMC	0.8407682499807351	
DRD2	MTNR1B	0.8252219011119977	
HTR2C	PROK1	0.8407682499807351	
SSTR5	P2RY12	0.8354005520686607	
ADRA1B	APP	0.833320481754769	
DRD3	TAS2R10	0.8354005520686607	
HTR1B	CASR	0.8354005520686607	
HRH4	ADORA1	0.8354005520686607	
ADRB1	HTR7	0.8354005520686607	
ADRA2A	rs1800544	0.99	
SSTR5	TAS2R41	0.8354005520686607	
AGTR1	GPR17	0.8354005520686607	
CYP3A5	CYP3A5*1A, CYP3A5*3A, CYP3A5*6, CYP3A5*7	0.99	
HTR1E	C3	0.8407682499807351	
P2RY12	CCR8	0.8354005520686607	
AVPR2	CLTCL1	0.866142943288039	
PACSIN2	rs2413739	0.8548087282594685	
Loxapine	HTR2A	1	
HTR2B	NTS	0.833320481754769	
Hyaluronidase	ALB	1	
EGFR	SPTBN5	0.8435102388865442	
Fenoprofen	PTGS2	1	
ADRA1A	GPR68	0.8354005520686607	
P2RY12	AGT	0.8407682499807351	
DRD3	SAA1	0.8407682499807351	
EGFR	GAB1	0.8691673346667691	
HTR1B	NPY1R	0.8252219011119977	
HTR2A	PROKR2	0.8354005520686607	
CYP2D6	CYP2D6*1, CYP2D6*10, CYP2D6*3, CYP2D6*4, CYP2D6*5, CYP2D6*6	0.99	
AVPR2	ADM2	0.8407682499807351	
Carvedilol	SELE	1	
SSTR5	CCL27	0.8407682499807351	
EGFR	HBEGF	0.8697556328543028	
ADORA1	CCL21	0.8407682499807351	
HRH2	CALCB	0.8407682499807351	
HTR2A	TRHR	0.8354005520686607	
HTR1D	CNR2	0.8354005520686607	
AVPR1B	CHRM1	0.8354005520686607	
ADRA1A	PROKR1	0.8354005520686607	
SSTR2	PF4	0.8407682499807351	
HTR1D	CCR6	0.8354005520686607	
AVPR1A	CYSLTR2	0.8252219011119977	
CHRM4	TAS2R4	0.8354005520686607	
AVPR2	CD4	0.863443159858049	
DRD1	GPR15	0.8252219011119977	
ADRA1D	P2RY10	0.8354005520686607	
P2RY12	NPBWR1	0.8354005520686607	
PTGIR	CRHR1	0.8354005520686607	
HRH4	TAS2R1	0.8354005520686607	
DRD2	TAS2R31	0.8354005520686607	
SSTR5	MT-RNR2	0.8459813396079446	
SLCO1B1	SLCO1B1*15, SLCO1B1*1A, SLCO1B1*1B	0.99	
SSTR5	ANXA1	0.8459813396079446	
Epoprostenol	PTGIR	1	
DRD4	LPAR2	0.8252219011119977	
ADORA1	GALR2	0.8252219011119977	
CHRM2	AGFG1	0.863443159858049	
HTR1E	AGT	0.8407682499807351	
ADORA2A	CALCR	0.8421959353175904	
HRH2	PTGER4	0.8252219011119977	
DRD4	CNR1	0.8354005520686607	
CHRM4	OPRL1	0.8354005520686607	
UGT1A6	rs17863783	0.9135172474836407	
CYP2B6	CYP2B6*1, CYP2B6*4, CYP2B6*5, CYP2B6*6, CYP2B6*7	0.99	
ADRB1	GPHB5	0.8407682499807351	
ABCG2	rs45605536	0.99	
UGT1A7	UGT1A7*3	0.8600583546412883	
ADRA1D	APP	0.833320481754769	
CHRM2	CCR4	0.8354005520686607	
EGFR	DLG4	0.8435102388865442	
ADRA1B	PROK2	0.8407682499807351	
ABCB1	rs3842	0.99	
VEGFA	ELMO2	0.7983096722548423	
PLG	PLAT	0.8626533706911382	
rs2070959	UGT1A9	0.8863848717161291	
UGT1A9	rs72551330	0.8953382542587163	
DRD1	GPR25	0.8252219011119977	
DRD1	PTGER2	0.8252219011119977	
CHRM4	S1PR3	0.8252219011119977	
DRD5	RAMP1	0.8421959353175904	
SSTR2	PENK	0.8407682499807351	
DRD3	NPY2R	0.8252219011119977	
Pentoxifylline	ADORA1	1	
Loxapine	ADRB1	1	
DRD4	OXER1	0.8252219011119977	
ADRB2	RPS27A	0.863443159858049	
PTGIR	P2RY11	0.8252219011119977	
CHRM2	CXCL10	0.8407682499807351	
DRD3	OPRK1	0.8354005520686607	
CHRM5	GNA11	0.8595571341704282	
DRD1	MC5R	0.8252219011119977	
DRD4	CXCL2	0.8407682499807351	
HTR2C	GPR4	0.8354005520686607	
AVPR1B	CCL23	0.833320481754769	
ADRB2	IGF2R	0.863443159858049	
HTR2C	PTGFR	0.8252219011119977	
ADRA1D	GRPR	0.8354005520686607	
ADRA1B	MLN	0.8407682499807351	
CHRM2	SYT2	0.863443159858049	
HTR2A	P2RY10	0.8354005520686607	
HTR1D	SSTR3	0.8354005520686607	
HTR1E	NPY5R	0.8252219011119977	
SSTR1	PDYN	0.8407682499807351	
HRH4	GRM7	0.8252219011119977	
HTR1D	CNR1	0.8354005520686607	
HTR1D	PNOC	0.8407682499807351	
ADRA2B	ADRA2A	0.8459813396079446	
DRD4	P2RY14	0.8354005520686607	
CHRM2	NMU	0.8407682499807351	
AVPR2	FNBP1L	0.863443159858049	
CHRM5	GPR4	0.8354005520686607	
HTR7	HRH2	0.8354005520686607	
ADRB2	GPR176	0.8252219011119977	
HTR1D	HCAR1	0.8354005520686607	
SSTR1	NMUR1	0.8354005520686607	
HRH4	ACKR3	0.8354005520686607	
MLNR	PROK1	0.8407682499807351	
HTR6	GIP	0.8407682499807351	
SSTR2	TAS2R42	0.8354005520686607	
HTR1A	CCR7	0.8354005520686607	
HTR2B	BDKRB1	0.8354005520686607	
HRH4	PMCH	0.8407682499807351	
PLAT	PLG	0.8626533706911382	
rs12721627	CYP3A4	0.96059601	
CHRM4	GNAI3	0.8526462282435747	
AVPR1B	GPR132	0.8354005520686607	
HTR1E	CXCL9	0.8407682499807351	
ADRA1A	NMS	0.8407682499807351	
PPARG	NCOR2	0.8294526363440686	
DRD4	MTNR1B	0.8252219011119977	
CHRM1	XCL1	0.833320481754769	
MLNR	NTS	0.833320481754769	
HTR7	GPHA2	0.8407682499807351	
HTR7	MC5R	0.8252219011119977	
Pergolide	DRD2	1	
ADRB2	CD3G	0.863443159858049	
HTR2A	GRM1	0.8354005520686607	
HTR5A	NPBWR1	0.8354005520686607	
ADRB1	PTHLH	0.8407682499807351	
P2RY12	TAS2R46	0.8354005520686607	
MLNR	LPAR1	0.8252219011119977	
DRD2	TAS2R39	0.8354005520686607	
ADRB2	GPR150	0.8252219011119977	
SLC6A3	rs2975226	0.99	
HTR6	POMC	0.833320481754769	
HTR7	ADCYAP1	0.8407682499807351	
ADORA1	NPY	0.833320481754769	
SLCO1B1	rs11045872	0.99	
VEGFA	SH2D2A	0.8588236184081405	
SSTR2	LPAR2	0.8252219011119977	
ADRB2	HTR4	0.8354005520686607	
PTGS2	rs5275	0.99	
CHRM2	SUCNR1	0.8354005520686607	
HTR1D	CXCL8	0.8459813396079446	
HTR1D	HRH4	0.8354005520686607	
Diflunisal	ALB	1	
PTGIR	RAMP1	0.8421959353175904	
ADRA1B	CHRM5	0.8354005520686607	
CHRM2	OPRK1	0.8354005520686607	
HIF1A	UBE2D2	0.8219632471359692	
HTR1D	HCAR2	0.8354005520686607	
CHRM5	TACR1	0.8252219011119977	
SSTR5	GNAT3	0.8526462282435747	
SSTR5	PYY	0.833320481754769	
CHRM4	CCL5	0.8407682499807351	
AVPR2	CLTC	0.8664089236866457	
HTR6	LHCGR	0.8354005520686607	
HTR2A	HRH1	0.8354005520686607	
HTR1D	RXFP3	0.8354005520686607	
CHRM1	GPR132	0.8354005520686607	
CHRM4	ADRA2A	0.8252219011119977	
HTR1E	PNOC	0.8407682499807351	
ADRA1B	TACR2	0.8252219011119977	
AVPR1A	GRPR	0.8354005520686607	
