CCR5	Pulmonary edema	
FPR1	Pulmonary edema	
EGLN1	Pulmonary edema	
VEGFA	High altitude pulmonary edema	
F2R	Pulmonary edema	
VEGFA	Pulmonary edema	
TH	High altitude pulmonary edema	
HIF1A	Pulmonary edema	
REN	High altitude pulmonary edema	
ADRB2	Pulmonary edema	
FSHR	Pulmonary edema	
ALB	Pulmonary edema	
EDNRA	High altitude pulmonary edema	
EDN1	High altitude pulmonary edema	
ROCK1	Pulmonary edema	
AGTR1	High altitude pulmonary edema	
ADRB2	High altitude pulmonary edema	
GHRH	Pulmonary edema	
CXCL8	Pulmonary edema	
ACE	High altitude pulmonary edema	
CXCL2	Pulmonary edema	
EGLN1	High altitude pulmonary edema	
ADRB1	TAAR1	0.8354005520686607	
HTR1A	GRM6	0.8252219011119977	
HTR2C	QRFP	0.833320481754769	
HTR1D	CXCL9	0.8407682499807351	
DRD4	CXCL5	0.8407682499807351	
DRD2	CCL25	0.8407682499807351	
ADRA1D	NMUR1	0.8354005520686607	
P2RY12	TAS2R9	0.8354005520686607	
DRD2	CXCR2	0.8354005520686607	
Ropinirole	DRD5	1	
PTGIR	ADCYAP1R1	0.8354005520686607	
CYP2C9	rs12782374	0.99	
HTR1D	OPRL1	0.8354005520686607	
HTR2B	F2RL1	0.8252219011119977	
DRD2	PYY	0.833320481754769	
CYP3A4	rs4986910	0.9135172474836407	
Quinapril	SLC15A2	1	
ADRA1A	FFAR2	0.8354005520686607	
HTR2C	GPR132	0.8354005520686607	
DRD1	CALCB	0.8407682499807351	
HTR1D	KNG1	0.8407682499807351	
HTR1A	DRD3	0.8354005520686607	
ADRB2	GCGR	0.8354005520686607	
HTR1D	CCL16	0.8407682499807351	
AGTR1	P2RY1	0.8354005520686607	
Carvedilol	GJA1	1	
HTR2C	F2R	0.8252219011119977	
DRD2	rs6277	0.99	
DRD4	KNG1	0.8407682499807351	
ADRA1D	LPAR5	0.8252219011119977	
HTR1B	PNOC	0.8407682499807351	
CYP3A4	rs4646440	0.9135172474836407	
ADRB2	CALCB	0.8407682499807351	
ADRB1	GNG2	0.8526462282435747	
SLCO1B1	rs2306283	0.99	
HTR2A	GNA11	0.8595571341704282	
HTR1D	MT-RNR2	0.8459813396079446	
HTR1B	GNB1	0.8526462282435747	
P2RY12	GNG2	0.8632667287580127	
AGTR1	GRPR	0.8354005520686607	
PTGIR	GHRHR	0.8354005520686607	
ADRA2C	GNAI2	0.8497082254156562	
HTR1A	CCL25	0.8407682499807351	
DRD3	BDKRB2	0.8354005520686607	
DRD1	ADM2	0.8407682499807351	
ADRA1D	F2RL3	0.8252219011119977	
HTR1A	CXCL1	0.8407682499807351	
ABCB1	rs2235067	0.99	
AGTR1	FFAR2	0.8354005520686607	
DRD2	GRM4	0.8252219011119977	
HTR1D	CXCR5	0.8354005520686607	
DRD4	CCR4	0.8354005520686607	
DRD4	APLNR	0.8354005520686607	
PPARG	MED28	0.7989062580087279	
HTR2C	GPR68	0.8354005520686607	
CYP3A4	rs2740574	0.9509900498999999	
HTR2C	GNA14	0.8595571341704282	
ADRA1D	NPFF	0.833320481754769	
CYP2D6	CYP2D6*1, CYP2D6*15, CYP2D6*4	0.99	
DRD4	PYY	0.833320481754769	
DRD3	CCL19	0.8407682499807351	
HTR2B	LTB4R2	0.8252219011119977	
CYP3A4	CYP3A4*1, CYP3A4*20, CYP3A4*8	0.9509900498999999	
SLCO1B1	rs4149036	0.99	
CYP2C19	rs28399504	0.99	
ADRB1	GPR32	0.8252219011119977	
Ropinirole	CYP3A4	1	
VEGFA	ROCK2	0.8252219011119977	
ADRB2	GNB1	0.8526462282435747	
ADRA1D	NPSR1	0.8354005520686607	
ADRB2	SYNJ1	0.8613363396709319	
CYP2D6	rs367543000	0.99	
HTR1B	NMS	0.8407682499807351	
CYP2D6	CYP2D6*1, CYP2D6*3, CYP2D6*4, CYP2D6*5	0.99	
CYP2C9	rs72558187	0.99	
DRD2	rs1076560	0.99	
DRD1	TSHR	0.8354005520686607	
DRD2	GRM6	0.8252219011119977	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	CNOT1	0.818984274335209	
P2RY12	HTR1A	0.8354005520686607	
PTGIR	GPR45	0.8252219011119977	
HTR1A	TAS2R39	0.8354005520686607	
HIF1A	CUL2	0.8599291555852738	
ADRB2	SLC18A3	0.863443159858049	
HTR1B	TAS2R43	0.8354005520686607	
P2RY12	GNAI1	0.8632667287580127	
ADRA1A	GPR4	0.8354005520686607	
DRD1	GIPR	0.8354005520686607	
ADRA1D	GNRH2	0.8407682499807351	
ADRA1B	XCL1	0.833320481754769	
DRD2	GPER1	0.8354005520686607	
HTR1D	TAS2R3	0.8354005520686607	
HTR1A	CCR2	0.8354005520686607	
HTR2A	NTS	0.833320481754769	
HTR2B	ADRA1B	0.8354005520686607	
HTR1D	NPBWR1	0.8354005520686607	
HTR1B	MT-RNR2	0.8459813396079446	
Carvedilol	XDH	1	
ADRA1B	GRM5	0.8354005520686607	
DRD5	RXFP2	0.8354005520686607	
AGTR1	CHRM1	0.8354005520686607	
DRD2	NPY5R	0.8252219011119977	
ADRA1B	F2RL3	0.8252219011119977	
P2RY12	OXGR1	0.8354005520686607	
HTR1A	LPAR3	0.8252219011119977	
DRD4	NPY4R	0.8252219011119977	
DRD3	CXCR1	0.8354005520686607	
HTR1A	ADORA3	0.8354005520686607	
HTR1D	CCL5	0.8407682499807351	
ADRA2A	ADRA2B	0.8459813396079446	
HIF1A	EPAS1	0.849809014912932	
SLC22A1	SLC22A1*1, SLC22A1*2, SLC22A1*3, SLC22A1*4, SLC22A1*5	0.99	
HTR1B	SUCNR1	0.8354005520686607	
HTR1B	ADRA2A	0.8252219011119977	
CYP2D6	CYP2D6*1, CYP2D6*10, CYP2D6*1xN, CYP2D6*2, CYP2D6*2xN, CYP2D6*3, CYP2D6*4, CYP2D6*41, CYP2D6*5, CYP2D6*6	0.99	
HTR1A	GRM8	0.8252219011119977	
ADRA1B	QRFPR	0.8252219011119977	
ADRB2	FSHR	0.8354005520686607	
HTR2A	F2R	0.8252219011119977	
HTR1D	APLN	0.8407682499807351	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	TTPAL	0.818984274335209	
Epoprostenol	CYP2C9	1	
HTR1D	GPR17	0.8252219011119977	
ADRA1B	GPR68	0.8354005520686607	
PTGIR	POMC	0.833320481754769	
ADRA1B	PROKR2	0.8354005520686607	
ADRB2	FZD4	0.863443159858049	
DRD4	SUCNR1	0.8354005520686607	
ADRA1A	QRFPR	0.8252219011119977	
REN	rs2368564	0.8350751364976787	
DRD2	rs6279	0.99	
DRD3	CCR4	0.8354005520686607	
DRD3	TAS2R5	0.8354005520686607	
HTR2C	NPFF	0.833320481754769	
VEGFA	ITGAV	0.8557214641066988	
ADRA1D	HTR2B	0.8354005520686607	
DRD2	rs1799978	0.99	
CYP3A4	rs2246709	0.9509900498999999	
DRD3	GALR1	0.8252219011119977	
DRD2	BDKRB1	0.8354005520686607	
DRD5	MC3R	0.8252219011119977	
ACE	rs4291	0.99	
DRD5	ADM2	0.8407682499807351	
Olmesartan	SLCO1B1	1	
DRD3	CCR8	0.8354005520686607	
Candesartan	CYP2C9	1	
AGTR1	MCHR2	0.8354005520686607	
ADRB2	AVP	0.8657767124847613	
ADRA1A	TRH	0.8407682499807351	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	LDB3	0.818984274335209	
HTR2A	GRM5	0.8354005520686607	
HTR1B	RXFP3	0.8354005520686607	
ADRA1B	NMS	0.8407682499807351	
ADRA1D	AVPR1A	0.8354005520686607	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	SETX	0.818984274335209	
CES1	rs71647872	0.99	
P2RY12	CASR	0.8354005520686607	
HTR1B	CCR7	0.8354005520686607	
ADRB2	PTH2R	0.8354005520686607	
NDUFC2	NDUFA9	0.8478585989808651	
HTR1A	MTNR1B	0.8252219011119977	
ADRA1A	SAA1	0.833320481754769	
HTR1B	CHRM4	0.8354005520686607	
CYP2C8	CYP2C8*1A, CYP2C8*2, CYP2C8*3	0.99	
HTR2A	rs6311	0.99	
ADRB1	P2RY11	0.8252219011119977	
ABCC2	rs3740065	0.99	
DRD2	NPBWR1	0.8354005520686607	
Ropinirole	ADRA2A	1	
DRD2	OXER1	0.8252219011119977	
DRD4	APP	0.8407682499807351	
Eprosartan	AGTR1	1	
DRD4	rs1800544	0.99	
NDUFC2	ACAD9	0.8484307441293273	
CYP3A4	rs56324128	0.8775210229989678	
ADRB2	ADRB1	0.8354005520686607	
VEGFA	rs144854329	0.99	
CYP3A4	CYP3A4*1, CYP3A4*22	0.9509900498999999	
P2RY12	TAS2R50	0.8354005520686607	
ADRA2B	GNB1	0.8626329038096527	
DRD2	MCHR1	0.8354005520686607	
HTR2A	OPN4	0.8354005520686607	
ADRA2A	GNAI3	0.8497082254156562	
AGTR1	GPR65	0.8354005520686607	
ADRB1	VIPR2	0.8252219011119977	
DRD3	PDYN	0.8407682499807351	
HTR1A	GALR1	0.8252219011119977	
Pramipexole	DRD3	1	
DRD5	HTR4	0.8354005520686607	
VEGFA	SRC	0.8684977548176123	
ADRA1A	GCG	0.8407682499807351	
P2RY12	CXCL13	0.8407682499807351	
DRD4	GABBR1	0.8252219011119977	
HTR1B	LPAR2	0.8252219011119977	
ADRA1D	NTS	0.833320481754769	
DRD3	PF4	0.8407682499807351	
DRD2	TAS2R60	0.8354005520686607	
Ropinirole	ADRA2B	1	
SLCO1B1	SLCO1B1*15, SLCO1B1*1B	0.99	
AGTR1	F2	0.833320481754769	
ADRA1D	PROK2	0.8407682499807351	
HTR1D	CXCL13	0.8407682499807351	
HTR1A	RLN3	0.8459813396079446	
ADRA1B	GPR4	0.8354005520686607	
P2RY12	RXFP4	0.8354005520686607	
ADRA1D	KISS1	0.833320481754769	
HTR2B	NPFFR2	0.8252219011119977	
VEGFA	rs3025039	0.99	
HTR1D	NPY2R	0.8252219011119977	
HTR2B	NMB	0.8407682499807351	
Pergolide	CYP2D6	1	
HTR2C	GHSR	0.8354005520686607	
KCNH2	rs12720441	0.99	
PTGIR	GIPR	0.8354005520686607	
ADRB2	CD4	0.863443159858049	
NDUFC2	NDUFV1	0.8370620429147057	
DRD4	NMU	0.8407682499807351	
ABCB1	rs3213619	0.99	
DRD4	S1PR5	0.8252219011119977	
HTR1D	CHRM4	0.8354005520686607	
PTGIR	FSHB	0.8407682499807351	
HTR2C	AVPR1A	0.8354005520686607	
ADRB1	INSL3	0.8407682499807351	
DRD4	CCL23	0.8407682499807351	
HTR1A	CXCL2	0.8407682499807351	
ADRB2	PTGDR	0.8252219011119977	
HTR1B	PYY	0.833320481754769	
P2RY12	OXER1	0.8252219011119977	
ADRA1D	NPS	0.8407682499807351	
HTR1A	HEBP1	0.8407682499807351	
HTR1D	CCL21	0.8407682499807351	
HTR2A	EDN2	0.833320481754769	
DRD2	OXGR1	0.8354005520686607	
HTR2A	TAC3	0.833320481754769	
PPARG	HDAC3	0.8294526363440686	
DRD4	GNAT3	0.8526462282435747	
ABCC2	rs4148386	0.99	
HTR2C	FFAR2	0.8354005520686607	
HTR2A	CHRM1	0.8354005520686607	
ADRA1B	OXTR	0.8252219011119977	
CYP3A4	rs4646437	0.99	
HTR2B	TRH	0.8407682499807351	
DRD2	TAS2R19	0.8354005520686607	
HTR1D	TAS2R10	0.8354005520686607	
DRD2	CCL5	0.8407682499807351	
HTR1D	TAS2R8	0.8354005520686607	
HTR2B	AGT	0.8407682499807351	
DRD2	CCR7	0.8354005520686607	
HTR2A	P2RY2	0.8354005520686607	
ADRA1A	PROKR2	0.8354005520686607	
ADRA1D	NTSR2	0.8252219011119977	
P2RY12	SUCNR1	0.8354005520686607	
NDUFC2	ECSIT	0.8484307441293273	
HTR1D	GNAI3	0.8526462282435747	
HTR1B	PTGER3	0.8252219011119977	
DRD2	ADORA3	0.8354005520686607	
PTGIR	ADORA2B	0.8354005520686607	
VEGFA	PTK2B	0.8549476386052599	
ADRA1B	UTS2R	0.8354005520686607	
P2RY12	P2RY4	0.8354005520686607	
ADRA1D	TBXA2R	0.852724204446584	
HTR2A	LPAR6	0.8354005520686607	
ADRA1B	GHRL	0.8407682499807351	
NDUFC2	NDUFAF3	0.8484307441293273	
DRD2	NMS	0.8407682499807351	
ADRB2	RXFP2	0.8354005520686607	
CYP2C9	rs28371685	0.99	
HTR1D	MTNR1B	0.8252219011119977	
DRD5	PTH	0.8407682499807351	
CYP2D6	CYP2D6*1, CYP2D6*10, CYP2D6*14, CYP2D6*1xN, CYP2D6*3, CYP2D6*4, CYP2D6*5, CYP2D6*6	0.99	
ADRA1A	F2R	0.8252219011119977	
HTR1B	CCR8	0.8354005520686607	
HTR1A	LPAR5	0.8252219011119977	
HTR2C	F2RL1	0.8252219011119977	
HTR1D	ACKR3	0.8354005520686607	
DRD5	PTGER4	0.8252219011119977	
DRD4	S1PR3	0.8252219011119977	
HTR1B	CCR1	0.8354005520686607	
NDUFC2	MT-ND1	0.8433517079273392	
ADRB1	RXFP2	0.8354005520686607	
VEGFA	rs879825	0.99	
DRD3	CXCL9	0.8407682499807351	
P2RY12	TAS2R30	0.8354005520686607	
P2RY12	CCL21	0.8407682499807351	
GJA1	TJP1	0.8465071829919111	
HTR1A	GNAI1	0.8526462282435747	
HTR1A	CXCR3	0.8354005520686607	
HTR1A	TAS2R40	0.8354005520686607	
ADRA1B	GNA15	0.8595571341704282	
DRD3	GNB1	0.8526462282435747	
CYP2D6	CYP2D6*1, CYP2D6*10, CYP2D6*17, CYP2D6*2, CYP2D6*3, CYP2D6*4, CYP2D6*5	0.99	
ADRA2A	POMC	0.833320481754769	
P2RY12	DRD3	0.8354005520686607	
DRD2	HEBP1	0.8407682499807351	
DRD3	P2RY14	0.8354005520686607	
ADRA1A	NMUR2	0.8421959353175904	
Lisinopril	ACE2	1	
VEGFA	ITGB3	0.8557214641066988	
DRD4	CXCR3	0.8354005520686607	
HTR2A	GPR4	0.8354005520686607	
HTR2C	FFAR3	0.8354005520686607	
ADRA1A	EDN3	0.833320481754769	
Pramipexole	DRD1	1	
HTR1B	CCL28	0.8407682499807351	
ADRB2	APOB	0.863443159858049	
ADRB2	EPN1	0.863443159858049	
ADRA1A	NTSR1	0.8252219011119977	
HTR1D	PTGER3	0.8252219011119977	
DRD4	CCR9	0.8354005520686607	
DRD4	HEBP1	0.8407682499807351	
HTR2C	OXTR	0.8252219011119977	
DRD2	rs1800497	0.99	
HTR1A	CCR6	0.8354005520686607	
DRD5	SCT	0.8407682499807351	
DRD2	C3AR1	0.8354005520686607	
DRD3	HTR1D	0.8354005520686607	
ADRB1	GHRHR	0.8354005520686607	
PTGIR	MC3R	0.8252219011119977	
ADRA1B	HTR2B	0.8354005520686607	
ADRA1B	NMU	0.8407682499807351	
DRD1	GPR84	0.8252219011119977	
ADRB2	AVPR2	0.865531144445342	
DRD1	CALCA	0.8407682499807351	
Ropinirole	CYP1A2	1	
HIF1A	rs11549465	0.99	
DRD4	CXCL1	0.8407682499807351	
HTR1B	CXCL11	0.8407682499807351	
P2RY12	NMU	0.8407682499807351	
HTR1B	ADORA3	0.8354005520686607	
DRD1	MC1R	0.8252219011119977	
HTR1D	GALR1	0.8252219011119977	
DRD2	POMC	0.8407682499807351	
P2RY12	BDKRB2	0.8354005520686607	
HTR2B	PTGFR	0.8252219011119977	
CYP2D6	CYP2D6*10, CYP2D6*2	0.99	
HTR1A	GALR3	0.8252219011119977	
P2RY12	CXCL9	0.8407682499807351	
DRD3	TAS2R3	0.8354005520686607	
ADRA1D	F2RL1	0.8252219011119977	
PTGIR	GLP2R	0.8354005520686607	
CYP3A4	CYP3A4*1, CYP3A4*20, CYP3A4*8	0.8775210229989678	
HTR1B	TAS2R50	0.8354005520686607	
ADRA1A	AVPR1A	0.8354005520686607	
HTR2B	AVPR1B	0.8354005520686607	
ADRA1B	HCRTR1	0.8252219011119977	
HTR2C	EDNRB	0.8252219011119977	
DRD3	P2RY12	0.8354005520686607	
DRD4	TAS2R39	0.8354005520686607	
CYP2C9	CYP2C9*1, CYP2C9*3, CYP2C9*8	0.99	
rs12721627	CYP3A4	0.92274469442792	
DRD4	SSTR1	0.8354005520686607	
ADRA1A	TAC3	0.833320481754769	
CYP3A4	rs4646437	0.9135172474836407	
CYP3A4	rs35599367	0.8775210229989678	
ADRB2	LHB	0.8407682499807351	
DRD1	NPSR1	0.8354005520686607	
GNAS	rs62205366	0.8463981622192073	
SLCO1B1	rs2900478	0.99	
HTR2C	NPFFR1	0.8252219011119977	
DRD2	CCL27	0.8407682499807351	
HTR2B	CASR	0.8354005520686607	
rs1800544	DRD4	0.8291463109497464	
HTR2A	ADRA1B	0.8354005520686607	
HTR1B	CCR10	0.8354005520686607	
AGTR1	GNRH1	0.8407682499807351	
HTR1D	TAS2R39	0.8354005520686607	
ADRA1B	TACR1	0.8252219011119977	
ADRB1	CALCB	0.8407682499807351	
DRD5	HTR7	0.8354005520686607	
DRD3	CXCR3	0.8354005520686607	
CYP2D6	rs1080985	0.99	
ADRB1	TSHR	0.8354005520686607	
CYP2C19	rs3814637	0.99	
HTR2C	EDN1	0.833320481754769	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	refseq:NP_001914	0.818984274335209	
HTR1B	TAS2R40	0.8354005520686607	
HTR1A	C3AR1	0.8354005520686607	
CYP3A4	rs35599367	0.9509900498999999	
SLCO1B1	SLCO1B1*15, SLCO1B1*18, SLCO1B1*1A, SLCO1B1*1B, SLCO1B1*5, SLCO1B1*9	0.99	
HTR2A	UTS2R	0.8354005520686607	
DRD5	RLN3	0.8407682499807351	
PTGIR	GPR27	0.8252219011119977	
DRD4	GALR3	0.8252219011119977	
HTR1B	GALR1	0.8252219011119977	
HTR1D	S1PR4	0.8252219011119977	
DRD4	NPY5R	0.8252219011119977	
PPARG	MED19	0.7989062580087279	
DRD3	AGT	0.8407682499807351	
AGTR1	EDN3	0.833320481754769	
DRD1	GPR83	0.8252219011119977	
CYP2D6	CYP2D6*1, CYP2D6*29	0.99	
ADRA1A	F2RL2	0.8252219011119977	
VEGFA	BCAR1	0.8532543843767528	
ADRA2A	MT-RNR2	0.8407682499807351	
DRD1	PTH1R	0.8354005520686607	
HTR2B	XCL2	0.833320481754769	
PTGIR	GPR25	0.8252219011119977	
HTR2A	LTB4R	0.8252219011119977	
PTGIR	PTGER2	0.8252219011119977	
HTR1A	RXFP4	0.8354005520686607	
ADRB2	VAMP8	0.863443159858049	
ADRA1A	TAC1	0.833320481754769	
DRD2	GALR3	0.8252219011119977	
ADRB2	ADRB2	0.8660747677153173	
HTR1D	DRD3	0.8354005520686607	
DRD2	CHRM4	0.8354005520686607	
CYP3A4	rs4986910	0.8775210229989678	
ADRA1A	GPR17	0.8252219011119977	
P2RY12	PF4	0.8407682499807351	
DRD4	TAS2R8	0.8354005520686607	
ADRA1A	GCGR	0.8354005520686607	
HTR2B	LPAR4	0.8354005520686607	
HTR2B	MLN	0.8407682499807351	
HTR2C	F2RL2	0.8252219011119977	
DRD2	OPRD1	0.8354005520686607	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	APOC1	0.818984274335209	
HTR1A	GNAI2	0.8526462282435747	
DRD3	CCL28	0.8407682499807351	
PTGIR	MC2R	0.8252219011119977	
ADRA1B	HCRTR2	0.8252219011119977	
ADRB2	EPS15	0.8667016654974304	
AGTR1	NPS	0.8407682499807351	
CYP1A2	MGST2	0.792109822701367	
DRD3	SSTR1	0.8354005520686607	
DRD1	GNAS	0.8549476386052599	
DRD4	CCL5	0.8407682499807351	
AGTR1	GRM5	0.8354005520686607	
ADRB2	HRH2	0.8354005520686607	
DRD3	ACKR3	0.8354005520686607	
HTR1A	TAS2R50	0.8354005520686607	
DRD4	GABBR2	0.8252219011119977	
HTR1A	SUCNR1	0.8354005520686607	
HTR2C	PROKR2	0.8354005520686607	
DRD4	GRM4	0.8252219011119977	
HTR2B	OXT	0.833320481754769	
HTR2C	ADRA1B	0.8354005520686607	
DRD2	SSTR5	0.8354005520686607	
PTGIR	CALCA	0.8407682499807351	
DRD3	rs167770	0.99	
ADRB2	STON2	0.863443159858049	
ADRB2	EPS15L1	0.863443159858049	
ABCB1	rs4148737	0.99	
DRD5	CRH	0.8407682499807351	
DRD2	P2RY13	0.8354005520686607	
HTR1B	SSTR1	0.8354005520686607	
ADRB2	CHRM2	0.863443159858049	
ADRB2	GRK3	0.8086124452583398	
DRD5	ADM	0.8407682499807351	
DRD5	GCGR	0.8354005520686607	
ADRA1D	NMS	0.8407682499807351	
ADRB1	GPR176	0.8252219011119977	
ADRA2C	GNAI3	0.8497082254156562	
ADRB2	SYNJ2	0.8613363396709319	
Candesartan	CYP2C8	1	
DRD2	CXCL1	0.8407682499807351	
AGTR1	GNA11	0.8595571341704282	
Carvedilol	ADRA2B	1	
ADRA1D	LPAR2	0.8252219011119977	
CYP2D6	CYP2D6*1, CYP2D6*10, CYP2D6*5	0.99	
DRD4	CXCL13	0.8407682499807351	
ADRB2	DRD5	0.8354005520686607	
ADRB1	ADCYAP1R1	0.8354005520686607	
HTR2C	rs6318	0.99	
HTR1A	CASR	0.8354005520686607	
HTR2B	PTAFR	0.8252219011119977	
HTR1A	rs10042486	0.99	
DRD2	CCL28	0.8407682499807351	
Eprosartan	CYP2C9	1	
CYP3A4	CYP3A4*1, CYP3A4*22	0.9135172474836407	
AGTR1	CASR	0.8421959353175904	
ADRA1D	GCG	0.8407682499807351	
rs1800497	ANKK1	0.9801	
Enalapril	ACE	1	
ADRA1D	EDNRB	0.8252219011119977	
ADRA2B	GNAT3	0.8497082254156562	
Lisinopril	ACE	1	
DRD3	PTGER3	0.8252219011119977	
DRD3	TAS2R20	0.8354005520686607	
AGTR1	CYSLTR2	0.8252219011119977	
ABCC2	ABCC2 H12, ABCC2 H2	0.99	
HTR2B	ADRA1D	0.8354005520686607	
ADRA1B	CHRM3	0.8354005520686607	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	SPAST	0.818984274335209	
ADRA1D	PROKR2	0.8354005520686607	
ACE	rs4292	0.99	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	CABLES1	0.818984274335209	
AGTR1	TRH	0.8407682499807351	
P2RY12	CXCR6	0.8354005520686607	
HTR1B	C5	0.8407682499807351	
ADRA1A	MLN	0.8407682499807351	
ADRB1	FSHB	0.8407682499807351	
HTR1D	TAS2R9	0.8354005520686607	
HTR1A	APLNR	0.8354005520686607	
DRD1	RLN3	0.8407682499807351	
HTR1A	AGT	0.8407682499807351	
P2RY12	GRM6	0.8252219011119977	
ADRB1	HTR6	0.8354005520686607	
ADRB1	ADCYAP1	0.8407682499807351	
HTR1B	TAS2R8	0.8354005520686607	
HTR1B	OPRL1	0.8354005520686607	
ADRA1B	TAC1	0.833320481754769	
ADRA1D	TRH	0.8407682499807351	
HTR2A	GNRHR	0.8354005520686607	
AGTR1	LPAR1	0.8354005520686607	
ADRA1B	NPSR1	0.8354005520686607	
ADRA1B	GRM1	0.8354005520686607	
HTR1D	OXGR1	0.8354005520686607	
AGTR1	HCRT	0.833320481754769	
CYP2C9	rs71486745	0.99	
DRD3	PENK	0.8407682499807351	
DRD5	ADCYAP1R1	0.8354005520686607	
HTR1B	GPR55	0.8354005520686607	
DRD2	CCR2	0.8354005520686607	
HTR1B	TAS2R19	0.8354005520686607	
HTR1B	C3	0.8407682499807351	
DRD1	GPR27	0.8252219011119977	
P2RY12	GABBR1	0.8252219011119977	
CYP2D6	CYP2D6*1, CYP2D6*10, CYP2D6*3, CYP2D6*4	0.99	
HTR2B	ADRA1A	0.8354005520686607	
VEGFA	rs6900017	0.99	
DRD3	FPR1	0.8354005520686607	
PTGIR	PTGDR	0.8252219011119977	
HTR1D	NPW	0.8407682499807351	
ADRA1D	GNA14	0.8595571341704282	
P2RY12	rs6809699	0.99	
PTGIR	ADCYAP1	0.8407682499807351	
HTR1A	SAA1	0.8407682499807351	
ADRA1B	KISS1	0.833320481754769	
HTR2B	OXTR	0.8252219011119977	
DRD4	C5AR1	0.8354005520686607	
HTR1B	HEBP1	0.8407682499807351	
PPARG	MED22	0.7989062580087279	
HTR1B	TAS2R9	0.8354005520686607	
HTR2C	GCGR	0.8354005520686607	
HTR1B	FPR1	0.8354005520686607	
HTR1A	TAS2R46	0.8354005520686607	
ADRA1B	TRH	0.8407682499807351	
HTR2C	XCR1	0.8252219011119977	
PTGIR	IAPP	0.8407682499807351	
ADRB1	CALCA	0.8407682499807351	
DRD2	HCAR3	0.8354005520686607	
P2RY12	GRM2	0.8252219011119977	
P2RY12	TAS2R60	0.8354005520686607	
HTR2C	GNA11	0.8595571341704282	
ADRB1	GPBAR1	0.8354005520686607	
HTR1A	CNR2	0.8354005520686607	
DRD4	SSTR2	0.8354005520686607	
AGTR1	AVPR1B	0.8354005520686607	
HTR1A	CXCL11	0.8407682499807351	
ADRB1	MC2R	0.8252219011119977	
CYP2C9	rs9332239	0.99	
HTR2A	CHRM3	0.8354005520686607	
DRD3	CXCR2	0.8354005520686607	
DRD2	CXCR3	0.8354005520686607	
CYP2C9	CYP2C9*1, CYP2C9*2, CYP2C9*3	0.99	
ADRB2	GPR15	0.8252219011119977	
NDUFC2	NDUFAF5	0.8441288359160942	
HTR1A	NMS	0.8407682499807351	
CYP2C19	CYP2C19*1, CYP2C19*17, CYP2C19*2	0.99	
AGTR1	NPFFR1	0.8252219011119977	
CES1	rs2244613	0.99	
ADRA1D	GPR132	0.8354005520686607	
HTR2C	CCK	0.833320481754769	
DRD4	SSTR4	0.8354005520686607	
ADRA2B	CXCL6	0.8407682499807351	
CYP2D6	CYP2D6*1, CYP2D6*3, CYP2D6*4	0.99	
ADRA2B	MT-RNR2	0.8407682499807351	
AGTR1	HCRTR1	0.8252219011119977	
ADRA1B	F2	0.833320481754769	
ADRB2	INSL3	0.8407682499807351	
ADRA1A	XCR1	0.8252219011119977	
PPARG	MED11	0.7989062580087279	
CYP2D6	CYP2D6*10, CYP2D6*14, CYP2D6*3, CYP2D6*4, CYP2D6*5, CYP2D6*6, CYP2D6*7	0.99	
DRD2	GNAT3	0.8526462282435747	
AGTR1	CCL23	0.8407682499807351	
ADRA1D	GCGR	0.8354005520686607	
DRD4	ADORA3	0.8354005520686607	
HTR2B	LPAR3	0.8252219011119977	
P2RY12	rs9859552	0.99	
ADRB2	STAM	0.863443159858049	
DRD1	MC3R	0.8252219011119977	
HTR1B	GNG2	0.8526462282435747	
CYP2C8	rs11572080	0.99	
HTR2B	NPFFR1	0.8252219011119977	
CYP2D6	CYP2D6*1, CYP2D6*100, CYP2D6*101, CYP2D6*13, CYP2D6*2, CYP2D6*31, CYP2D6*4, CYP2D6*5, CYP2D6*69	0.99	
rs2740574	CYP3A	0.9043820750088043	
DRD4	TAS2R46	0.8354005520686607	
UGT1A3	UGT1A3*1, UGT1A3*2	0.99	
ADRA1A	LPAR1	0.8252219011119977	
Ropinirole	DRD3	1	
HTR2C	FFAR1	0.8354005520686607	
CYP2C8	rs11572103	0.99	
Irbesartan	CYP2C9	1	
HTR1B	AGT	0.8407682499807351	
Carvedilol	ADRA2A	1	
ADRA2A	ANXA1	0.8407682499807351	
HTR1A	FPR3	0.8354005520686607	
P2RY12	GALR2	0.8252219011119977	
HTR1B	POMC	0.8407682499807351	
HTR1A	CXCL9	0.8407682499807351	
DRD2	INSL5	0.8407682499807351	
DRD3	GRM6	0.8252219011119977	
rs1800544	ADRA2A	0.9801	
AGTR1	ANXA1	0.8407682499807351	
DRD4	ACKR3	0.8354005520686607	
ADRA1D	GNG2	0.8632667287580127	
ADRA1B	NTSR2	0.8252219011119977	
DRD2	P2RY12	0.8354005520686607	
Pramipexole	HTR1B	1	
